Maxes,Means,Variances,Fractions_over_lr_max,quantile_0.001,quantile_0.01,quantile_0.05,quantile_0.5,quantile_0.95,quantile_0.99,quantile_0.999,quantile_0.9999
0.0011500000255182385,0.00011557617835933343,1.4961230476728815e-08,0.0,0.0,0.0,0.0,1e-04,0.00035,0.00055,0.00095,0.0010885498
0.0008499999530613422,0.00016300048446282744,2.015878486361089e-08,0.0,0.0,0.0,0.0,0.00015,0.00045,0.00055,0.0007,0.00082951656
0.0007999999797903001,0.00013856199802830815,1.4861203823102187e-08,0.0,0.0,0.0,0.0,1e-04,0.00035,0.0005,0.00069525145,0.0007795166
0.0010000000474974513,0.0001364868221571669,1.6128094415535088e-08,0.0,0.0,0.0,0.0,1e-04,0.00035000002,0.00055,0.00075,0.0009385498
0.0007999999797903001,6.446533370763063e-05,9.81207026740094e-09,0.0,0.0,0.0,0.0,5e-05,0.00025,0.00045,0.0007,0.0008
0.0013000000035390258,0.0001816406293073669,3.2620114609471784e-08,0.0,0.0,0.0,0.0,0.00015,0.00055,0.00075,0.00095,0.0012590332
0.0027000000700354576,0.00018367917800787836,9.676470114072799e-08,0.001708984375,0.0,0.0,0.0,1e-04,0.0008,0.0016,0.00235,0.0026590333
0.001500000013038516,0.0001975219784071669,4.346821569356507e-08,0.0,0.0,0.0,0.0,0.00015,0.0006,0.00095,0.00135,0.0014795166
0.000750000006519258,0.00013620604295283556,1.399527338463713e-08,0.0,0.0,0.0,0.0,1e-04,0.00035,0.00049999997,0.00065,0.0007295166
0.0005000000237487257,8.519287803210318e-05,7.146385261336263e-09,0.0,0.0,0.0,0.0,5e-05,0.00025,0.00035,0.00045,0.0005
0.001449999981559813,0.00019106444960925728,4.4955545064340185e-08,0.0,0.0,0.0,0.0,0.00015,0.00065,0.00095,0.00135,0.00145
0.017799999564886093,0.0001807739317882806,7.858824346840265e-07,0.01220703125,0.0,0.0,0.0,5e-05,0.0005,0.0026025025,0.014326258,0.017779516
0.0009500000160187483,0.00017562255379743874,2.660156539491254e-08,0.0,0.0,0.0,0.0,0.00015,0.0005,0.00065,0.0009,0.00095
0.0008500000112690032,0.00012006836186628789,1.2829152851168146e-08,0.0,0.0,0.0,0.0,1e-04,0.0003125,0.00045250243,0.00065,0.00085
0.0006500000017695129,0.00012299804075155407,1.1363512797402109e-08,0.0,0.0,0.0,0.0,1e-04,0.0003,0.0004,0.00055,0.0006295166
0.0005000000237487257,5.401611269917339e-05,4.025991540146379e-09,0.0,0.0,0.0,0.0,5e-05,0.0002,0.00025,0.00035000002,0.0005
0.009999999776482582,0.00016571045853197575,2.8861697387583263e-07,0.00927734375,0.0,0.0,0.0,5e-05,0.00045,0.0019025025,0.008693018,0.01
0.0005999999702908099,8.29833879834041e-05,6.52355147678918e-09,0.0,0.0,0.0,0.0,5e-05,0.00024999998,0.00035,0.00045,0.0005795166
0.0005499999970197678,6.680907972622663e-05,5.291866944645562e-09,0.0,0.0,0.0,0.0,5e-05,0.0002,0.0003,0.00045,0.00055
0.0017499999376013875,0.00011972655920544639,1.5300633648962503e-08,0.0,0.0,0.0,0.0,1e-04,0.00035,0.0005,0.00095,0.0017090332
0.0006000000284984708,0.00010919190390268341,9.767137321148311e-09,0.0,0.0,0.0,0.0,1e-04,0.0003,0.0004,0.0005,0.00057951664
0.0003499999875202775,4.014892328996211e-05,2.3431034890109004e-09,0.0,0.0,0.0,0.0,5e-05,0.00014999999,0.0002,0.00025,0.0003090332
0.016899999231100082,0.00010773925168905407,5.011098096474598e-07,0.009033203125,0.0,0.0,0.0,0.0,0.0002,0.0019,0.011290504,0.016265014
0.00044999999227002263,8.054199861362576e-05,5.905786970572535e-09,0.0,0.0,0.0,0.0,5e-05,0.00020000001,0.0003,0.00039525147,0.0004295166
0.0005499999970197678,5.538330151466653e-05,4.317167068279559e-09,0.0,0.0,0.0,0.0,5e-05,0.0002,0.00025,0.00035000002,0.0004885498
0.000750000006519258,7.418212771881372e-05,8.016424857260063e-09,0.0,0.0,0.0,0.0,5e-05,0.00025,0.0004,0.00059999997,0.00068854983
0.00865000020712614,0.0001306030317209661,2.6371341732556175e-07,0.012451171875,0.0,0.0,0.0,5e-05,0.0004,0.0027025025,0.0061762575,0.008547583
0.0013000000035390258,0.0001720092841424048,3.384209179557729e-08,0.0,0.0,0.0,0.0,0.00014999999,0.00055,0.00084999995,0.0012357543,0.0013
0.0008500000112690032,0.00014265136269386858,1.8326936412904615e-08,0.0,0.0,0.0,0.0,1e-04,0.0004,0.00055,0.0007,0.0008090332
0.00039999998989515007,4.437255483935587e-05,3.1227807006928288e-09,0.0,0.0,0.0,0.0,5e-05,0.00015,0.00024999998,0.00035000002,0.0004
0.004650000017136335,0.00015858153346925974,1.0915528037003241e-07,0.0068359375,0.0,0.0,0.0,5e-05,0.0006,0.0018025024,0.0032,0.0044041993
0.0012499999720603228,0.00015354002243839204,2.0811640411011467e-08,0.0,0.0,0.0,0.0,0.00015,0.0004,0.0007,0.0011,0.0012295166
0.020400000736117363,0.0001746215857565403,1.0034040087703033e-06,0.01513671875,0.0,0.0,0.0,5e-05,0.00035,0.00366001,0.016643297,0.02021565
0.008449999615550041,0.00015721435192972422,1.931048387859846e-07,0.006591796875,0.0,0.0,0.0,5e-05,0.00065,0.0018,0.0059357546,0.007978882
0.0006500000017695129,7.730712968623266e-05,8.354871461335733e-09,0.0,0.0,0.0,0.0,5e-05,0.00025,0.0004,0.00055,0.0006295166
0.0008499999530613422,0.00013343505270313472,1.5439210798717795e-08,0.0,0.0,0.0,0.0,1e-04,0.00035000002,0.0005,0.0006,0.0007885498
0.000699999975040555,0.00016019285249058157,1.8068851304064992e-08,0.0,0.0,0.0,0.0,0.00015,0.0004,0.0005,0.00065,0.0007
0.000699999975040555,0.00010629882308421656,1.0007934037048472e-08,0.0,0.0,0.0,0.0,1e-04,0.0003,0.0004,0.0005,0.0006385498
0.0013000000035390258,0.00010212401684839278,2.3802568804853763e-08,0.0,0.0,0.0,0.0,5e-05,0.0004,0.0007,0.0011,0.0013
0.0005499999970197678,9.71069312072359e-05,7.967818405063554e-09,0.0,0.0,0.0,0.0,1e-04,0.00025,0.00035,0.0004,0.0005295166
0.0003000000142492354,4.7167963202809915e-05,3.225188782707278e-09,0.0,0.0,0.0,0.0,5e-05,0.00015,0.00020000001,0.0003,0.0003
0.00044999999227002263,6.457519339164719e-05,4.312542323248181e-09,0.0,0.0,0.0,0.0,5e-05,0.0002,0.00025,0.00035,0.0004090332
0.0006500000017695129,0.0001523803803138435,1.4589570440648458e-08,0.0,0.0,0.0,0.0,0.00015,0.00035000002,0.00045,0.0006,0.0006295166
0.000750000006519258,0.00017835693142842501,2.103024243638174e-08,0.0,0.0,0.0,0.0,0.00015,0.00045,0.00055,0.0007,0.00075
0.0006500000017695129,9.309082088293508e-05,1.0820383700149705e-08,0.0,0.0,0.0,0.0,5e-05,0.0003,0.0004,0.00055,0.0006295166
0.0012000000569969416,0.00018432617071084678,3.317795815860336e-08,0.0,0.0,0.0,0.0,0.00015,0.00055,0.00075,0.00095,0.0011590333
0.0008999999845400453,0.00016989745199680328,2.3762725120946016e-08,0.0,0.0,0.0,0.0,0.00015,0.00045,0.0006,0.00084525143,0.0009
0.0007499999483115971,0.00015963133773766458,1.7288776632540248e-08,0.0,0.0,0.0,0.0,0.00015,0.0004,0.00049999997,0.00069525145,0.00072951656
0.0012000000569969416,0.0001845336810220033,2.5663664970920763e-08,0.0,0.0,0.0,0.0,0.00015,0.00049999997,0.00065,0.00095,0.0011590333
0.0007999999797903001,0.0001490966824349016,1.6916155587409776e-08,0.0,0.0,0.0,0.0,0.00014999999,0.0004,0.0005,0.0007,0.0007795166
0.000699999975040555,0.00013449706602841616,1.299281215949577e-08,0.0,0.0,0.0,0.0,1e-04,0.00035,0.00045,0.0006,0.0007
0.000800000037997961,0.00010870359983528033,1.014584061209689e-08,0.0,0.0,0.0,0.0,1e-04,0.0003,0.0004,0.00059999997,0.0007385498
0.00044999999227002263,5.729980330215767e-05,4.8685557807459645e-09,0.0,0.0,0.0,0.0,5e-05,0.0002,0.0003,0.00044525147,0.00045
0.00044999999227002263,5.307617175276391e-05,4.6584225366075316e-09,0.0,0.0,0.0,0.0,5e-05,0.0002,0.0003,0.00039525147,0.0004295166
0.001550000044517219,0.0002104248123941943,4.119776875199932e-08,0.0,0.0,0.0,0.0,0.00015,0.0006,0.00085,0.0010952514,0.0015295167
0.0022499999031424522,0.0001832519337767735,9.296729786001379e-08,0.000244140625,0.0,0.0,0.0,5e-05,0.0009,0.0014,0.0018952515,0.0022295166
0.0013000000035390258,7.447509415214881e-05,7.554058711889411e-09,0.0,0.0,0.0,0.0,5e-05,0.00020000001,0.00030250245,0.0010452514,0.0012795166
0.00039999998989515007,6.0632322856690735e-05,3.9449234989774595e-09,0.0,0.0,0.0,0.0,5e-05,0.0002,0.00025,0.0003,0.0003795166
0.0008999999845400453,0.00011942139099119231,2.0755196672439524e-08,0.0,0.0,0.0,0.0,5e-05,0.0004,0.0006,0.0008452515,0.0009
0.00035000001662410796,3.386229946045205e-05,2.1070325484373598e-09,0.0,0.0,0.0,0.0,0.0,1e-04,0.0002,0.00025,0.00032951662
0.0005499999970197678,0.00011806639668066055,1.0666199479203442e-08,0.0,0.0,0.0,0.0,1e-04,0.0003,0.0004,0.0005452515,0.00055
0.0012000000569969416,0.00011876220378326252,2.4674145393532854e-08,0.0,0.0,0.0,0.0,5e-05,0.00045,0.0007,0.00095,0.0011795167
0.000699999975040555,0.00011679688032018021,1.211095845832233e-08,0.0,0.0,0.0,0.0,1e-04,0.0003,0.00045,0.00059525145,0.0006795166
0.0015999999595806003,0.00020136719103902578,5.8919987111494265e-08,0.0,0.0,0.0,0.0,1e-04,0.00074999995,0.001,0.0014357544,0.0016
0.0005999999702908099,0.00011541747517185286,1.020241402471811e-08,0.0,0.0,0.0,0.0,1e-04,0.0003,0.0004,0.0005,0.0005795166
0.0013000000035390258,0.00021922608721069992,5.5325628522950865e-08,0.0,0.0,0.0,0.0,0.00015,0.0007,0.00095,0.0012452514,0.0012795166
0.0011500000255182385,0.00013536376354750246,3.040416629573883e-08,0.0,0.0,0.0,0.0,5e-05,0.0005,0.00075,0.00094999996,0.00115
0.0010499999625608325,0.0001751708914525807,2.146395061686235e-08,0.0,0.0,0.0,0.0,0.00015,0.00045,0.0006,0.0009,0.0010090332
0.0015999999595806003,0.00021988524531479925,4.956845955916833e-08,0.0,0.0,0.0,0.0,0.00015,0.00065,0.0009525025,0.0014405029,0.0015590332
0.0008999999845400453,0.0001880981435533613,2.404817678325344e-08,0.0,0.0,0.0,0.0,0.00015,0.00045,0.0006,0.0008,0.0008795166
0.0008499999530613422,9.729003068059683e-05,1.2687404016276105e-08,0.0,0.0,0.0,0.0,5e-05,0.0003,0.00049999997,0.00065,0.0007885498
0.0006500000017695129,0.0001372558472212404,1.2871735677322249e-08,0.0,0.0,0.0,0.0,0.00014999999,0.00035,0.00045,0.0005952515,0.00065
0.0005499999970197678,9.482421592110768e-05,8.879188051480469e-09,0.0,0.0,0.0,0.0,1e-04,0.00029999999,0.00035000002,0.0004952515,0.00055
0.0005499999970197678,9.38842713367194e-05,7.48090389635081e-09,0.0,0.0,0.0,0.0,1e-04,0.00025,0.00035,0.00044525147,0.0005295166
0.0017000000225380063,0.0002533935767132789,7.384806366417251e-08,0.0,0.0,0.0,0.0,0.00015,0.0008,0.00105,0.0013,0.0015975831
0.0038499999791383743,0.00014498289965558797,7.953953229389299e-08,0.0048828125,0.0,0.0,0.0,1e-04,0.00049999997,0.00135,0.0032,0.0037680664
0.0003499999875202775,2.2888181774760596e-05,1.9454780009198203e-09,0.0,0.0,0.0,0.0,0.0,1e-04,0.0002,0.0003,0.0003295166
0.004050000105053186,7.904052472440526e-05,6.5624696787836e-08,0.003173828125,0.0,0.0,0.0,0.0,0.0003125,0.00125,0.002981006,0.0039680665
0.004799999762326479,0.0006108031957410276,5.261549063106941e-07,0.0439453125,0.0,0.0,0.0,0.00035,0.0021,0.00335,0.0041,0.004677099
0.0006500000017695129,4.173583511146717e-05,5.1215525154191255e-09,0.0,0.0,0.0,0.0,0.0,0.0002,0.00035,0.0005,0.0006090332
0.0008500000112690032,6.676025077467784e-05,8.08837796739681e-09,0.0,0.0,0.0,0.0,5e-05,0.00025,0.0004,0.00055,0.0008090332
0.004900000058114529,0.000154992681927979,8.197079637284332e-08,0.00439453125,0.0,0.0,0.0,5e-05,0.00055,0.00115,0.0034620117,0.004695166
0.0016499999910593033,8.77319325809367e-05,3.1381205189973116e-08,0.0,0.0,0.0,0.0,0.0,0.00045,0.00085,0.0015452515,0.00165
