Maxes,Means,Variances,Fractions_over_lr_max,quantile_0.001,quantile_0.01,quantile_0.05,quantile_0.5,quantile_0.95,quantile_0.99,quantile_0.999,quantile_0.9999
0.096950002014637,0.0012686408590525389,6.264370767894434e-06,0.1210784912109375,0.0,0.0,0.0,0.00055,0.0054125004,0.0132,0.02285,0.04576133
0.004900000058114529,8.640899613965303e-05,2.416288324980087e-08,0.0001068115234375,0.0,0.0,0.0,5e-05,0.00035,0.0008,0.00125,0.0022445312
0.001699825981631875,1.5303761756513268e-05,1.8757966291360617e-09,0.0,0.0,0.0,0.0,0.0,4.9994884e-05,0.00014998465,0.00049994886,0.0010721559
0.004949241876602173,1.1882486433023587e-05,2.269944676669411e-09,9.1552734375e-05,0.0,0.0,0.0,0.0,4.999234e-05,9.998468e-05,0.00032319265,0.0019223617
0.2740754187107086,0.0012902322923764586,1.9405275452299975e-05,0.1103057861328125,0.0,0.0,0.0,0.00059994624,0.0039996416,0.0113989785,0.051667243,0.18638368
0.003998964559286833,0.0001368076918879524,3.897642386618827e-08,9.1552734375e-05,0.0,0.0,0.0,4.9987055e-05,0.0005998447,0.000899767,0.0011996893,0.001883106
0.0013000000035390258,0.0002855697530321777,3.909854839889704e-08,0.0,0.0,0.0,0.0,0.00025,0.00065,0.00085,0.00105,0.00125
0.050850000232458115,3.1351471989182755e-05,1.954431354533881e-07,0.0009918212890625,0.0,0.0,0.0,0.0,1e-04,0.00025,0.0022,0.022922657
0.0010000000474974513,1.4021301467437297e-05,9.408075429817586e-10,0.0,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00025,0.0007445312
0.0010499999625608325,1.3892362403566949e-05,9.538291267929822e-10,0.0,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00025,0.0007222656
0.0015999999595806003,1.3111113730701618e-05,9.035900361276106e-10,0.0,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00025,0.00059453124
0.04430000111460686,2.6359559342381544e-05,1.5619117732512677e-07,0.0009613037109375,0.0,0.0,0.0,0.0,1e-04,0.0002,0.0021232422,0.02075703
0.005499999970197678,0.0011176742846146226,1.10225164462463e-06,0.16436767578125,0.0,0.0,0.0,0.00095,0.0031,0.00385,0.00455,0.0050222655
0.01355000026524067,1.7081449186662212e-05,1.0911508141475679e-08,0.0002288818359375,0.0,0.0,0.0,0.0,5e-05,1e-04,0.0005,0.004366797
0.011699999682605267,1.9680022887769155e-05,1.2521174319601869e-08,0.0002288818359375,0.0,0.0,0.0,0.0,1e-04,0.00015,0.0005,0.0059722657
0.0007999999797903001,1.9860077372868545e-05,1.1740080019251309e-09,0.0,0.0,0.0,0.0,0.0,1e-04,0.00015,0.0002,0.0005
0.015150000341236591,1.9211576727684587e-05,2.760554096425949e-08,0.0006103515625,0.0,0.0,0.0,0.0,5e-05,0.00015,0.0013732422,0.008272656
0.02135000005364418,8.724517829250544e-05,1.314228796900352e-07,0.0029754638671875,0.0,0.0,0.0,5e-05,0.00025,0.0008,0.005023242,0.014956641
0.002099999925121665,1.5213775441225152e-05,1.2533547533166711e-09,0.0,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00025,0.00092226564
0.0669500008225441,9.902876627165824e-05,4.410393046327954e-07,0.00518798828125,0.0,0.0,0.0,0.0,0.0003,0.00175,0.004,0.028189063
0.0010000000474974513,1.1569212801987305e-05,7.144002611703115e-10,0.0,0.0,0.0,0.0,0.0,5e-05,1e-04,0.0002,0.0004222656
0.05469999834895134,0.0013763427268713713,1.1912927220691927e-05,0.1556396484375,0.0,0.0,0.0,0.00015,0.00845,0.01875,0.0248,0.027622266
0.0013497821055352688,1.3912243957747705e-05,1.0606383549216503e-09,0.0,0.0,0.0,0.0,0.0,4.999193e-05,9.998386e-05,0.00032319,0.000772141
0.005696666426956654,1.8032202206086367e-05,4.39544711738904e-09,0.0001678466796875,0.0,0.0,0.0,0.0,9.994152e-05,0.00014991227,0.0005996491,0.002721064
0.005746497772634029,1.4001323506818153e-05,3.44692008269476e-09,0.0001220703125,0.0,0.0,0.0,0.0,4.9969545e-05,9.993909e-05,0.0004996954,0.0022931336
0.006149999797344208,1.8955230189021677e-05,8.20501089293657e-09,0.000396728515625,0.0,0.0,0.0,0.0,1e-04,0.00025,0.001,0.0036945313
0.011499951593577862,3.020617259608116e-05,3.093837719347903e-08,0.0008087158203125,0.0,0.0,0.0,0.0,9.999958e-05,0.00034999853,0.0018499922,0.007644499
0.0021998791489750147,1.3645947547047399e-05,1.1339651440067655e-09,0.0,0.0,0.0,0.0,0.0,4.9997252e-05,9.9994504e-05,0.0002999835,0.0008222204
0.0052999998442828655,9.150008554570377e-05,1.1519245646240961e-07,0.0074920654296875,0.0,0.0,0.0,0.0,0.00025,0.002,0.00345,0.0042
0.0004999376833438873,1.7221973394043744e-05,9.458602789891302e-10,0.0,0.0,0.0,0.0,0.0,9.9987534e-05,9.9987534e-05,0.00019997507,0.00032222545
0.012249999679625034,3.172759898006916e-05,3.275553339676662e-08,0.0008544921875,0.0,0.0,0.0,0.0,1e-04,0.00035,0.0018964844,0.0073726564
0.008299848064780235,1.5503406757488847e-05,5.346030729214135e-09,0.000152587890625,0.0,0.0,0.0,0.0,4.9999082e-05,9.9998164e-05,0.00059998897,0.003400328
0.096950002014637,0.0012686408590525389,6.264370767894434e-06,0.1210784912109375,0.0,0.0,0.0,0.00055,0.0054125004,0.0132,0.02285,0.04576133
