Maxes,Means,Variances,Fractions_over_lr_max,quantile_0.001,quantile_0.01,quantile_0.05,quantile_0.5,quantile_0.95,quantile_0.99,quantile_0.999,quantile_0.9999
0.02500000037252903,6.995163130341098e-05,2.3895819367680815e-07,0.00520640704780817,0.0,0.0,0.0,0.0,0.0002,0.00115,0.007247656,0.017759375
0.015849942341446877,7.178863597800955e-06,6.626480253402178e-09,0.00010401257168268785,0.0,0.0,0.0,0.0,4.999982e-05,9.999964e-05,0.00019999928,0.0022531168
0.0035000001080334187,1.5401083146571182e-05,1.3138872212437036e-09,1.733542922011111e-05,0.0,0.0,0.0,0.0,1e-04,1e-04,0.00025,0.00085
0.05404999852180481,2.0678276996477507e-05,7.811659941125981e-08,0.0003582655335776508,0.0,0.0,0.0,0.0,1e-04,0.00015,0.00079765625,0.01001875
0.025049999356269836,6.0680067690555006e-05,6.673541719237619e-08,0.001213480019941926,0.0,0.0,0.0,0.0,0.0002,0.0005,0.00255,0.011359375
0.014650000259280205,1.579921990924049e-05,5.980613337897012e-09,0.00013868343376088887,0.0,0.0,0.0,0.0,5e-05,0.00015,0.0007,0.002484375
0.0012499999720603228,1.2910849363834132e-05,2.063120341233571e-09,0.0,0.0,0.0,0.0,0.0,5e-05,0.00015,0.0006,0.00095
0.013650000095367432,9.668950224295259e-05,1.4913526058535354e-07,0.006229197606444359,0.0,0.0,0.0,0.0,0.0003,0.0015,0.005847656,0.00936875
0.0006000000284984708,8.325338058057241e-06,4.701266043127816e-10,0.0,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00015,0.000284375
0.004000000189989805,8.040749889914878e-06,9.893750263501033e-10,2.3113905626814812e-05,0.0,0.0,0.0,0.0,5e-05,1e-04,0.0002,0.001
0.3057999908924103,0.00016198164667002857,1.261552006326383e-05,0.007985854521393776,0.0,0.0,0.0,0.0,0.0002,0.0017,0.019595312,0.22077812
0.002050000010058284,7.61109113227576e-05,6.377807615365327e-09,0.0,0.0,0.0,0.0,5e-05,0.00025,0.0003,0.0004,0.0006
0.08955000340938568,2.7472897272673436e-05,1.6249107659405126e-07,0.0004160502867307514,0.0,0.0,0.0,0.0,1e-04,0.00015,0.0007,0.013084375
0.08139999955892563,2.66500428551808e-05,1.4967426409384643e-07,0.0003871579247061163,0.0,0.0,0.0,0.0,1e-04,0.00015,0.0007,0.01281875
0.08659999817609787,2.5353641831316054e-05,1.5289765542547684e-07,0.0003929364029318094,0.0,0.0,0.0,0.0,1e-04,0.00015,0.00065,0.0113
0.0020000000949949026,1.0850532817130443e-05,8.099615977918972e-10,0.0,0.0,0.0,0.0,0.0,5e-05,1e-04,0.0002,0.00065
0.002050000010058284,9.231982403434813e-06,7.302188298474732e-10,0.0,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00015,0.0007
0.036649998277425766,1.1143501978949644e-05,2.9335746276615282e-08,0.0001791327667888254,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00035,0.004421875
0.03485000133514404,1.1021286809409503e-05,3.0850330290377315e-08,0.0002022466651396826,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00035,0.005140625
0.06040000170469284,2.2353746317094192e-05,8.691354480561131e-08,0.0004391641996335238,0.0,0.0,0.0,0.0,1e-04,0.00015,0.0009,0.0111125
0.05590000003576279,1.4322529750643298e-05,7.361616383150249e-08,0.00034670857712626457,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00065,0.006721875
0.028950000181794167,1.1314835319353733e-05,1.991146980628855e-08,0.0002138036215910688,0.0,0.0,0.0,0.0,5e-05,1e-04,0.0005,0.0039375
0.0042500002309679985,7.2028701652016025e-06,1.0885072843080934e-09,2.3113905626814812e-05,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00025,0.00115
0.002300000051036477,8.61426360643236e-06,6.563276588877898e-10,5.778476406703703e-06,0.0,0.0,0.0,0.0,5e-05,1e-04,0.0002,0.00065
0.0011500000255182385,8.726076885068323e-06,5.763066690533947e-10,0.0,0.0,0.0,0.0,0.0,5e-05,1e-04,0.0002,0.00045
0.000699999975040555,7.902932338765822e-06,4.638932848965993e-10,0.0,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00015,0.00035
0.00279999990016222,1.0984304935846012e-05,9.69026747732471e-10,1.1556952813407406e-05,0.0,0.0,0.0,0.0,5e-05,1e-04,0.0002,0.0009
0.0023499999660998583,8.086400157480966e-06,6.108109573688125e-10,5.778476406703703e-06,0.0,0.0,0.0,0.0,5e-05,1e-04,0.0002,0.00055
0.0012499999720603228,8.42126155475853e-06,5.495638388808288e-10,0.0,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00015,0.00048437502
0.003650000086054206,8.338918632944115e-06,8.605709478359813e-10,2.3113905626814812e-05,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00015,0.00096875004
0.00419999985024333,1.2521956705313642e-05,4.1902281644468076e-09,9.823410073295236e-05,0.0,0.0,0.0,0.0,5e-05,0.00015,0.00095,0.0022
0.03514999896287918,8.959816113929264e-06,2.823700384624317e-08,0.00022536057804245502,0.0,0.0,0.0,0.0,5e-05,1e-04,0.0004,0.00555
0.011250000447034836,1.3181570466258563e-05,1.1614419648253715e-08,0.00032937314244918525,0.0,0.0,0.0,0.0,5e-05,1e-04,0.00069765624,0.005965625
0.040800001472234726,1.3741793736699037e-05,4.9345125319177896e-08,0.00034670857712626457,0.0,0.0,0.0,0.0,5e-05,1e-04,0.0007,0.008728125
